class,t0,hour_mean_w_pergpu,n_gpus,r_1min,r_1min_node,r_5min,r_5min_node,r_15min,r_15min_node
training (SD),2025-09-20 13:20:00,606.3289307827102,4,0.5455028183237294,0.5455109386578167,0.9160048449764792,0.9168446154623683,0.9480201726704911,0.9480404176574505
training (SD),2025-09-20 13:30:00,601.740288009012,4,0.5496643629972242,0.5496707977806417,0.9217135823677729,0.9217427519002318,0.955252225869213,0.9552698136250221
training (SD),2025-09-20 13:40:00,610.4854904873165,4,0.5417863439359393,0.5417967655589,0.9085043610960901,0.9085387902600582,0.9524777361849384,0.9525001538084646
training (SD),2025-09-20 13:50:00,616.3503939419227,4,0.6236678873809978,0.6236709058786604,0.8998582997473038,0.8998935580317455,0.9407380692233629,0.9417368564429397
training (SD),2025-09-20 10:40:00,593.3966237831676,4,0.1608293989904988,0.16084983946103182,0.8290346237274878,0.8290618406731133,0.9899954614411206,0.989997738983197
training (SD),2025-09-20 10:50:00,610.6737458558158,4,0.5929167880292217,0.5929138864034641,0.8907187617528749,0.8907329822519258,0.9619785721921597,0.9619888194838201
training (SD),2025-09-20 11:00:00,617.3989144740502,4,0.6704157423353998,0.6704424135341286,0.8810129909150463,0.881030455475425,0.9514959316691806,0.95151012107957
training (SD),2025-09-20 11:10:00,614.3344025421371,4,0.6737615104597483,0.6737868115809156,0.8854115936776746,0.8854253393237181,0.9562468019815906,0.9562565818138513
training (SD),2025-09-20 11:20:00,600.7614076597874,4,0.5022357039578207,0.5022479895005801,0.9054240446623989,0.9054297428125476,0.9778608959806516,0.9778612746680947
training (SD),2025-09-20 11:30:00,607.8056846387051,4,0.49641213361807385,0.4964270930536348,0.8949238639903154,0.8949360964803106,0.9665201885271923,0.9665281696317144
training (SD),2025-09-20 11:40:00,620.0748110224175,4,0.4865879214576722,0.4866045254590388,0.8888023378261799,0.8888404853158212,0.9660559998586081,0.9660808449842472
training (SD),2025-09-20 11:50:00,616.8409525895638,4,0.48913982427522656,0.48915560469836994,0.8934630212294639,0.8935003320507588,0.9616039240048893,0.9616350410705804
training (SD),2025-09-20 12:00:00,608.4986522863819,4,0.49584881883684395,0.4958617542256459,0.9057159999868933,0.9057499041130026,0.9747925322647618,0.9748187157829737
training (SD),2025-09-20 12:10:00,605.8370045755452,4,0.49802555849006386,0.49804024331274094,0.9096928447526452,0.9097291710456357,0.9790720339627618,0.9791014254618954
training (SD),2025-09-20 12:20:00,619.4555271905424,4,0.523436091299236,0.5234410174830668,0.9057506862860121,0.9057836383935685,0.9575431892013949,0.9575762080415213
training (SD),2025-09-20 12:30:00,617.7860976077886,4,0.5248515518679289,0.5248555004615552,0.9081989946792315,0.9082313173027636,0.9601315722801448,0.9601638448556806
training (SD),2025-09-20 12:40:00,609.4406745243658,4,0.5320434364495437,0.5320426499120439,0.9206390577820875,0.9206682531971744,0.9489437464631276,0.9489657768747158
training (SD),2025-09-20 12:50:00,606.1986597596929,4,0.5348878931470953,0.5348880704663129,0.9247099404820291,0.9255920847203488,0.9540177581059115,0.9540409465575665
training (SD),2025-09-20 13:00:00,614.3533267647549,4,0.5277833204081646,0.5277881917652358,0.9145462365157118,0.9145598491451529,0.9413501787872802,0.9413774093234788
training (SD),2025-09-20 10:40:00,587.7988906319538,4,0.15797980198382375,0.15800684094443418,0.8275468306892482,0.8275516939144332,0.9907046646329828,0.9907052310384317
training (SD),2025-09-20 10:50:00,605.3571067196974,4,0.5940171928715592,0.5940161915757064,0.8901410827233103,0.8901492373801382,0.9619673598345578,0.9619700987789118
training (SD),2025-09-20 11:00:00,612.2709782499861,4,0.6675931500803292,0.6675972077808656,0.8800886145251201,0.8800975156937348,0.9511034926214665,0.9511073632987059
training (SD),2025-09-20 11:10:00,609.2289644267676,4,0.67092637339774,0.6709306670432996,0.8844836153622981,0.8844920355948688,0.9558533793430305,0.9558564509413822
training (SD),2025-09-20 11:20:00,595.6396051760584,4,0.5017239175971386,0.501720731355668,0.9046640417543105,0.9046714862587262,0.9776625651466756,0.9776640617702674
training (SD),2025-09-20 11:30:00,602.7773391277743,4,0.4957828373232873,0.4957796501868585,0.8939496571885681,0.8939588997637493,0.9660832194533675,0.9660871402204828
training (SD),2025-09-20 11:40:00,615.1083960755409,4,0.4858446115497456,0.48584077252073876,0.8870421959998904,0.8870499361833417,0.9657575768466025,0.9657626581205269
training (SD),2025-09-20 11:50:00,611.7874522140633,4,0.48848103767213025,0.48847804454277716,0.891856939266423,0.891865077503634,0.9612698493288687,0.9612683010456058
training (SD),2025-09-20 12:00:00,603.430137002114,4,0.4952441907303344,0.4952433098850786,0.9042081040702789,0.9042171247783317,0.974582235064783,0.9745815608622346
training (SD),2025-09-20 12:10:00,600.770071094793,4,0.4974371078979605,0.497436128582011,0.908211176437768,0.9082207815218433,0.9788967766945497,0.9788967744667156
training (SD),2025-09-20 12:20:00,614.4485907459946,4,0.5224521737554109,0.5224544989390544,0.9049558339691541,0.9049581731871791,0.9571040896268572,0.9571051079746754
training (SD),2025-09-20 12:30:00,612.8563423314419,4,0.5238090993527489,0.5238118763375602,0.907306464215982,0.9073093248632998,0.9595901869877582,0.9595917414407428
training (SD),2025-09-20 12:40:00,604.4874473325544,4,0.5310590800100494,0.5310638492471442,0.9198674150743198,0.9198706716783563,0.9482958472500228,0.9483008066444114
training (SD),2025-09-20 12:50:00,601.2408769192257,4,0.5339273005514755,0.5339314789222734,0.9247840645716867,0.9248377739187468,0.9534173130090262,0.9534214254512413
training (SD),2025-09-20 13:00:00,609.4159600300401,4,0.5267674064352996,0.5267689913900229,0.9138776993760419,0.91388062798063,0.9406285211634331,0.9406316399780962
training (SD),2025-09-20 10:40:00,597.050248817934,4,0.4560540425007632,0.45606207998812304,0.8941795555628215,0.8941941359954012,0.9819659744698754,0.9819748763148819
training (SD),2025-09-20 10:50:00,610.740493755563,4,0.5332011084604824,0.5332128852809788,0.9045275311756936,0.9045590083988576,0.9807049400207776,0.9807133816545214
training (SD),2025-09-20 11:00:00,617.4197811248331,4,0.527431893312899,0.5274445535905025,0.8947412938278885,0.8947734301840637,0.9700928881083706,0.9701039604742907
training (SD),2025-09-20 11:10:00,614.0625926513128,4,0.53031721171964,0.5303281859708591,0.8996348770700732,0.899665314304958,0.965597821767239,0.965618741393341
training (SD),2025-09-20 11:20:00,599.4710590018917,4,0.5432288646144102,0.5432367350236097,0.9067049187308335,0.9067311263050106,0.9891074401713862,0.9891225588770606
training (SD),2025-09-20 11:30:00,608.3522993629688,4,0.5352957579870629,0.5353061066331796,0.8934647270694549,0.8934938999741208,0.9746628594014286,0.9746825128689341
training (SD),2025-09-20 11:40:00,616.4070497663291,4,0.697631160724333,0.697631402623859,0.8817877237596811,0.8818183840079344,0.9619236307009602,0.9619460842919809
training (SD),2025-09-20 11:50:00,613.1238608901252,4,0.7013695876502959,0.7013671170641027,0.8865110239322229,0.8865403928774046,0.9584850534360747,0.9585132930800396
training (SD),2025-09-20 12:00:00,604.603958108484,4,0.6351704531939604,0.6351988504477468,0.8990074276807958,0.8990332617348034,0.971996063051751,0.972020383072473
training (SD),2025-09-20 12:10:00,602.5598044089013,4,0.5381706650696275,0.5382003367287941,0.9020544415452693,0.902083186662713,0.9752903987242618,0.97531791312275
training (SD),2025-09-20 12:20:00,617.3486412360238,4,0.5252779103849331,0.5253075296040409,0.9025780232813674,0.9026146748085797,0.9519229992100416,0.9519537773519748
training (SD),2025-09-20 10:40:00,600.0159996384268,4,0.45695633280268244,0.45696142574846615,0.8936664493447792,0.8936759729373314,0.9822193539727951,0.982229481759894
training (SD),2025-09-20 10:50:00,613.7150667834891,4,0.5331763900264731,0.5331828213837436,0.90656644004064,0.9065834083973332,0.9807309581039079,0.9807327697812739
training (SD),2025-09-20 11:00:00,620.334802876057,4,0.5274856468229212,0.5274931042337672,0.896891037599931,0.8969090472593364,0.9702624881043456,0.9702671436658513
training (SD),2025-09-20 11:10:00,617.0017370104584,4,0.5303357443670043,0.5303426412035964,0.9017366783241154,0.9017541826141432,0.9658423116549393,0.9658509794786792
training (SD),2025-09-20 11:20:00,602.458170282599,4,0.5431403432910635,0.5431453119472859,0.906119626781583,0.9061357686296937,0.9891623021258398,0.9891669852399214
training (SD),2025-09-20 11:30:00,611.2871188602103,4,0.5352942512971008,0.5353005498356703,0.8930305811224595,0.8930482589166101,0.9748727807075805,0.9748802381812922
training (SD),2025-09-20 11:40:00,619.1823286143405,4,0.6967417200406738,0.6967479922752912,0.8816423178409386,0.8816609776605603,0.9624398327492223,0.9624495152586557
training (SD),2025-09-20 11:50:00,616.0462915252824,4,0.7002894230542236,0.7002948483728939,0.8861308024722441,0.8861491493514781,0.9602234811058762,0.9602362698777921
training (SD),2025-09-20 12:00:00,607.6501488290594,4,0.6342544014370113,0.6342692269169535,0.8983766368045792,0.8983934230053708,0.9734933297946845,0.9735042346096676
training (SD),2025-09-20 12:10:00,605.5430214440674,4,0.538924449984061,0.5389387825010897,0.9015017113555571,0.9015195912825592,0.9768794913681121,0.9768917683760708
training (SD),2025-09-20 12:20:00,620.3195094287145,4,0.5260862619523781,0.5261008460456947,0.9040458099257315,0.9040552647472047,0.9536067426281944,0.953621454838772
training (SD),2025-09-20 10:10:00,472.0056427796629,4,0.2576172824525055,0.2576033363018351,0.6995143753676977,0.6995364693877373,0.8747028918430964,0.8746811524430007
training (SD),2025-09-20 10:20:00,458.31907498887404,4,0.2653039776555695,0.26529602403366037,0.7203965686425596,0.7204263992049433,0.900808527727925,0.9008013458661679
training (SD),2025-09-20 10:30:00,455.8498701118096,4,0.26624775230691866,0.2663405460739824,0.700869294870035,0.700893241782547,0.9057023572528008,0.9056807222185915
training (SD),2025-09-20 10:40:00,465.6287000445038,4,0.2606633112257817,0.26074703582861,0.6861605896088152,0.6861735395569085,0.9427048961642253,0.9426975736915006
training (SD),2025-09-20 10:50:00,466.55382521976185,4,0.2602392794485597,0.2602300029929981,0.684792177044968,0.6848129325235378,0.9408225842825515,0.9408283075727073
training (SD),2025-09-20 11:00:00,456.2903320675458,4,0.2660871459248607,0.26608344468574124,0.7001875369448027,0.7002166620122964,0.9619710537548514,0.9619906776988271
training (SD),2025-09-20 10:10:00,471.7715218624833,4,0.2584019226914152,0.2584593375170756,0.7002056015145707,0.7002149104601443,0.874853509856683,0.8748663331521613
training (SD),2025-09-20 10:20:00,458.1106253337784,4,0.2661068946722161,0.2661666162210478,0.7210870835678241,0.7210953766852684,0.9009432554091129,0.9009549191676709
training (SD),2025-09-20 10:30:00,455.58247884679565,4,0.2672045339820221,0.2673899619121041,0.7011617528535408,0.70118035184105,0.9059415124465979,0.9059545539639633
training (SD),2025-09-20 10:40:00,465.35408558633736,4,0.26159483534090755,0.2617752490840992,0.6864357110222192,0.686456813649586,0.9426121539710677,0.9426169228295995
training (SD),2025-09-20 10:50:00,466.18289047897196,4,0.26126344242756333,0.26130985103616006,0.68521755048024,0.6852363939873573,0.9409402572575605,0.9409410880156734
training (SD),2025-09-20 11:00:00,455.9244145249221,4,0.267140232275838,0.2671894239171255,0.7006378886447693,0.7006544783158395,0.9621166787082317,0.9621126270209808
training (SD),2025-09-20 10:10:00,470.9763841297213,4,0.25901494685021653,0.25901601907081095,0.7003576920444574,0.7003747000348344,0.8756511248684844,0.8756399094377848
training (SD),2025-09-20 10:20:00,457.5714581409579,4,0.26660083970107373,0.2666041028635696,0.7208732032919023,0.7208927433946917,0.9012958076821884,0.9012924888764373
training (SD),2025-09-20 10:30:00,454.8977878838451,4,0.26729879321794414,0.2673014335791444,0.7012755436427458,0.7012890674730481,0.9066012645391904,0.9065898523384099
training (SD),2025-09-20 10:40:00,464.5147787883845,4,0.2617677230471026,0.2617674106096146,0.6867615110407046,0.6867700663748858,0.9426138795208175,0.9426141676308847
training (SD),2025-09-20 10:50:00,465.40300133511346,4,0.26126551889528205,0.2612678269897511,0.6854466841834382,0.6854593643475615,0.9408076660318045,0.9408151866312906
training (SD),2025-09-20 11:00:00,455.31620603616136,4,0.26705095914462784,0.26705579380075095,0.7006288997068113,0.7006446096831395,0.9616437295582558,0.9616574278603269
training (SD),2025-09-20 10:10:00,474.73026388579694,4,0.2567792038462765,0.25684741789339377,0.7042253687743272,0.7042555189998699,0.8713696630986987,0.8713797832164302
training (SD),2025-09-20 10:20:00,459.84651301213535,4,0.265090046926835,0.2651607417357943,0.7270194455085262,0.7270500023754972,0.8995739788313188,0.8995835408676192
training (SD),2025-09-20 10:30:00,458.17597429867527,4,0.2630832196556307,0.2631381083462788,0.701624499878311,0.7016552266441748,0.902856662470328,0.9028634796145409
training (SD),2025-09-20 10:40:00,469.15029748719945,4,0.25692981030334416,0.2569828044710047,0.6852122368936909,0.6852421682589342,0.9409651733916506,0.9409684124801919
training (SD),2025-09-20 10:50:00,469.0596204914839,4,0.25697921233894827,0.2570324835046328,0.6853436168064606,0.6853746369227051,0.9411453279478235,0.9411503172636767
training (SD),2025-09-20 11:00:00,457.5764565913266,4,0.2634278219783796,0.2634828724904112,0.7025425852523444,0.702574536907558,0.9647637994262651,0.9647690659823771
training (SD),2025-09-20 10:20:00,567.0032871585915,4,0.20544423926421904,0.20534019108917106,0.7904251233889151,0.790416156122989,1.0100374037410043,1.0100360889774487
training (SD),2025-09-20 10:30:00,575.4738899287979,4,0.5398349445929921,0.5398562320034576,0.8854237858860845,0.8854503450520064,0.9951711109248345,0.9951690122203096
training (SD),2025-09-20 10:40:00,577.6472942141863,4,0.5378030601400431,0.5378250170044743,0.8820910340825462,0.8821188284090477,0.9914247027590403,0.9914246778877344
training (SD),2025-09-20 10:50:00,577.4438430788917,4,0.5379929012854124,0.5380145092150345,0.8824024285285449,0.8824296258645156,0.9917749366515405,0.9917739871386563
training (SD),2025-09-20 10:20:00,565.992020374388,4,0.17573012854298728,0.17577846585944973,0.7850206677937488,0.7850516219484729,1.0115850697917224,1.0115870655199235
training (SD),2025-09-20 10:30:00,574.8969052069426,4,0.5378080083498064,0.5378624999046862,0.8852063642891548,0.8852445880109061,0.9959155092017458,0.9959180538502325
training (SD),2025-09-20 10:40:00,577.1307824303276,4,0.535726747510665,0.5357806168646059,0.8817812478888851,0.8818181069038771,0.9920624050264428,0.9920631933496622
training (SD),2025-09-20 10:50:00,577.0218254714357,4,0.5358281147492509,0.535881786394197,0.881948345679391,0.881984617449896,0.9922505421004848,0.9922505210794021
training (SD),2025-09-20 10:20:00,566.9288823014019,4,0.17650823584372172,0.17650970805861388,0.7848168106720972,0.7848343238193128,1.0110262368564442,1.0110291044032316
training (SD),2025-09-20 10:30:00,575.801561665554,4,0.5390522336727759,0.5390598802913572,0.8855041902034814,0.8855268799067454,0.9954466521208376,0.9954498881099522
training (SD),2025-09-20 10:40:00,577.9231995577436,4,0.537073312972709,0.5370809151467488,0.8822534269514926,0.8822759853512052,0.9917923469816596,0.9917954506275909
training (SD),2025-09-20 10:50:00,577.8573851802403,4,0.5371343177605974,0.5371420853368438,0.8823537465874838,0.8823764711220048,0.9919051618916924,0.9919084099872317
training (SD),2025-09-20 10:20:00,570.6426552764797,4,0.17859195754641763,0.17862323296493068,0.7859011281102906,0.7859377466613556,1.011333412494229,1.011333890259334
training (SD),2025-09-20 10:30:00,579.5338438334445,4,0.5415335694733909,0.5415758373656868,0.887716798578486,0.8877470273228553,0.995816079372989,0.9958180400496804
training (SD),2025-09-20 10:40:00,581.6928273531375,4,0.5395235729672707,0.5395657501640672,0.8844217337017716,0.8844521075447178,0.9921197881126459,0.9921220090244
training (SD),2025-09-20 10:50:00,581.6291462644638,4,0.5395826015810923,0.5396248258390092,0.8845186545409782,0.8845489439454552,0.9922287543671517,0.9922306339274635
training (SD),2025-09-20 10:30:00,578.3345918029596,4,0.393124229905453,0.39319148590280867,0.8687324598579073,0.8688059974926724,0.9305528251488548,0.930590050226357
training (SD),2025-09-20 10:40:00,574.9193318035158,4,0.39545944047075193,0.39552720689815807,0.8651861759152181,0.8652608430945469,0.9266837736576128,0.9267259111052925
training (SD),2025-09-20 10:50:00,572.3162621272809,4,0.3972581777132421,0.3973261857959017,0.869122160047497,0.8691963144619356,0.9308999100731934,0.9309409444304207
training (SD),2025-09-20 10:30:00,579.1633945538496,4,0.3916577317142719,0.39168276580888395,0.8687888771959639,0.86881628965633,0.9308106488619684,0.9308215445434194
training (SD),2025-09-20 10:40:00,575.7795052567169,4,0.39395951967724496,0.3939847079707555,0.8658831477130248,0.8659083068376756,0.9268660567893126,0.9268802847483357
training (SD),2025-09-20 10:50:00,573.1472526005451,4,0.39576852715844657,0.3957941335404352,0.8698601997604569,0.8698851023825078,0.9311234653394502,0.93113710196313
training (SD),2025-09-20 10:30:00,574.3374224286588,4,0.3883250116170734,0.388386269909784,0.8669769078412457,0.8669989190214255,0.9300754514714953,0.9300873527241146
training (SD),2025-09-20 10:40:00,570.94049450687,4,0.3906353817724792,0.39069705391860693,0.864177308469674,0.8642120436063121,0.9264572951342488,0.9264712917706613
training (SD),2025-09-20 10:50:00,568.341925515937,4,0.3924215298868666,0.39248339626567225,0.8681288134573417,0.8681633878891882,0.9306937312932195,0.9307072973540949
training (SD),2025-09-20 10:30:00,577.8900686609925,4,0.3899110673453006,0.3899150081527313,0.8684141720815954,0.8684096031904911,0.9307940302939328,0.9307944396700588
training (SD),2025-09-20 10:40:00,574.4760374388072,4,0.39222766353419536,0.3922322188370392,0.8655162158815731,0.8655162784498334,0.9266928615028359,0.9266946183184326
training (SD),2025-09-20 10:50:00,571.8130060358255,4,0.39405440697188837,0.39405891166318796,0.8695472675838601,0.8695471364488193,0.9310088244176119,0.9310103943562401
training (SD),2025-09-20 10:40:00,575.7756382460922,4,0.5212321694161579,0.5212414866661628,0.8735047779392132,0.873515786933766,0.9734872885441821,0.9734923378195058
training (SD),2025-09-20 10:50:00,572.833510972964,4,0.40995689778567673,0.40997480303560213,0.8749642167231639,0.8749739976247335,0.9784867172201666,0.9784922868490508
training (SD),2025-09-20 11:00:00,570.3835181342827,4,0.4117176960463035,0.4117357854264722,0.8787227111424979,0.8787323110402839,0.9826899434197032,0.9826952468211878
training (SD),2025-09-20 10:40:00,576.6872787172498,4,0.5206345573171761,0.5206312545553669,0.8735987927448844,0.873614429885538,0.9739478453677899,0.9739543041067178
training (SD),2025-09-20 10:50:00,573.8130615925904,4,0.41113615427864214,0.411136506452516,0.8755420690517743,0.8755621774981931,0.9788267505306596,0.9788328199978161
training (SD),2025-09-20 11:00:00,571.4319110112922,4,0.4128492947746447,0.41284970781993663,0.8791903662951326,0.8792106356044667,0.9829055686409987,0.9829116057523722
training (SD),2025-09-20 10:40:00,582.4582051927462,4,0.5259944173410519,0.5259973672103865,0.8761591448888414,0.8761621343238992,0.9747333314298663,0.9747343527374189
training (SD),2025-09-20 10:50:00,579.657309659565,4,0.41474858799380443,0.4147512714512076,0.8783102340540584,0.878313694350111,0.9794432962504387,0.9794442546900465
training (SD),2025-09-20 11:00:00,577.3458089086054,4,0.4164090813219058,0.4164117977088299,0.8818266505556138,0.8818301704944626,0.9833645706024068,0.9833656239895292
training (SD),2025-09-20 10:40:00,573.6250230003338,4,0.519682181637374,0.5196811166653491,0.8725919862421936,0.8725974779011982,0.9738203650412767,0.9738216681702849
training (SD),2025-09-20 10:50:00,570.836667802314,4,0.40657910438897155,0.4065729417918377,0.8762219881418951,0.8762648702718521,0.9785761851557464,0.9785784766648075
training (SD),2025-09-20 11:00:00,568.3463879262391,4,0.4083607341024623,0.40835439133846907,0.8800614606806134,0.8801043329989954,0.9828642401044961,0.9828662390916791
training (SD),2025-09-20 10:40:00,569.9835803054752,4,0.16286311776070822,0.1628884802557089,0.7353169366445033,0.7353310006532537,0.9416543140756604,0.94165903438906
training (SD),2025-09-20 10:50:00,582.2512301196439,4,0.25472094520554994,0.25472045740946553,0.8450158178453959,0.8450213167767237,0.921813973597667,0.9218188989275008
training (SD),2025-09-20 11:00:00,580.0902296304541,4,0.25566988963115955,0.25566936329505363,0.8481637336820356,0.8481692606407215,0.9252479974622829,0.925252935547624
training (SD),2025-09-20 11:10:00,579.9108677510018,4,0.25574895191993435,0.2557484398222738,0.8484260679650204,0.8484315927354316,0.9255341834828049,0.9255391090179235
training (SD),2025-09-20 10:40:00,563.2393199961059,4,0.14534636073046525,0.14525129241195783,0.7304907060804393,0.7304812579944552,0.9381525520666081,0.9381679981268523
training (SD),2025-09-20 10:50:00,575.4499045950156,4,0.2564409099311469,0.2564423601225928,0.841256798840829,0.8412750806296833,0.91824663163069,0.9182608270288228
training (SD),2025-09-20 11:00:00,573.2781473353359,4,0.2574127943030393,0.2574138441393381,0.8444444801654715,0.8444620942499258,0.9217261641900605,0.9217394867800252
training (SD),2025-09-20 11:10:00,573.0590925956832,4,0.25751113130164327,0.257512241884596,0.8447672614199326,0.8447848941611263,0.9220785177366712,0.9220918263657906
training (SD),2025-09-20 10:40:00,561.9820868101913,4,0.15761965253570687,0.1576344787914957,0.7334046182806655,0.7334168342211568,0.9383322940149372,0.9383376315469748
training (SD),2025-09-20 10:50:00,574.081098389609,4,0.25245292659682317,0.2524539384548385,0.8415549445886079,0.8415618490537319,0.9185564205349351,0.9185617533629741
training (SD),2025-09-20 11:00:00,571.8679207181399,4,0.25342971208075354,0.25343095674773564,0.8448112120189532,0.844818765250652,0.9221107281104701,0.9221166657627735
training (SD),2025-09-20 11:10:00,571.6635673221339,4,0.25352053403871816,0.2535215510756321,0.8451138454424442,0.8451207638273627,0.9224410033639863,0.9224462961309376
training (SD),2025-09-20 10:40:00,561.830651248818,4,0.15103923230009564,0.1510922208402953,0.7311143310755123,0.7311449778190756,0.9383909140466714,0.9384141094386494
training (SD),2025-09-20 10:50:00,574.007005048117,4,0.25886184447080185,0.25890079655190934,0.8416126158813992,0.8416438159222389,0.9184844848949058,0.9185076237925008
training (SD),2025-09-20 11:00:00,571.738860772697,4,0.25988823231596453,0.25992788146757745,0.8449520054440334,0.8449826996924391,0.9221291345532845,0.9221514338459561
training (SD),2025-09-20 11:10:00,571.5457206275033,4,0.2599758652190534,0.26001571785048555,0.845237784708881,0.8452682412955247,0.9224411006367375,0.9224630527688097
online inference (rate sweep),2026-01-05 05:30:00,440.8704718313776,4,0.3755201226335499,0.37552397131279963,0.9100585450504293,0.9100389862067096,0.953659391447376,0.9536464917819808
online inference (rate sweep),2026-01-05 05:40:00,452.03091316982284,4,0.36923016139360665,0.3692359393689861,0.9502189774781759,0.9519767449451698,0.95862497293195,0.958662879433569
online inference (rate sweep),2026-01-05 05:50:00,463.0235630127082,4,0.3604642194557893,0.36046990300469695,0.935863809561551,0.9361323876981764,0.9774173636210963,0.9774182424419197
online inference (rate sweep),2026-01-05 06:00:00,475.73207829315095,4,0.3508369989713531,0.3508404550874766,0.9287943741130078,0.9312236815645766,0.9513053325568479,0.9513078848767476
online inference (rate sweep),2026-01-05 06:10:00,487.8342404201774,4,0.34213516250511056,0.3421368264440027,0.9081219799303837,0.9081219411842495,0.9370836508793047,0.9370838084157211
online inference (rate sweep),2026-01-05 06:20:00,500.14034028975027,4,0.333717597156408,0.33371844940839024,0.8857776716049552,0.8857773342775374,0.9735037101602694,0.9735042419175514
online inference (rate sweep),2026-01-05 06:30:00,515.159411749576,4,0.5533077503771393,0.5533078915874282,0.9195480995151347,0.9195473188846949,0.9451222583233656,0.9451224838785259
online inference (rate sweep),2026-01-05 06:40:00,523.2926570572533,4,0.5574757331974588,0.5574767496716774,0.9474199389676627,0.9474203336971229,0.9675731639085069,0.9675725556278925
online inference (rate sweep),2026-01-05 06:50:00,532.9803472805384,4,0.5473433661855767,0.547343801833996,0.9505555901608282,0.9505544023661381,0.9860009650116588,0.9860007049903782
online inference (rate sweep),2026-01-05 07:00:00,547.3483053902622,4,0.5329760894150909,0.5329759619431597,0.9435033277796325,0.9435039868079874,0.9601184362355627,0.9601180692245491
online inference (rate sweep),2026-01-05 07:10:00,561.1546460488266,4,0.5198633896301731,0.5198629141492489,0.9202900681970432,0.9202905330010821,0.9519654617981514,0.9519661638183226
online inference (rate sweep),2026-01-05 07:20:00,571.7145639407169,4,0.5102614223647789,0.5102607279628146,0.9032920871776182,0.9032922036281347,0.9343824315648543,0.9343827661583294
online inference (rate sweep),2026-01-05 07:30:00,580.8414530976281,4,0.5022432569768764,0.5022428892214418,0.8890987735570515,0.8890985751003333,0.9197006986483289,0.9197006048019467
online inference (rate sweep),2026-01-05 07:40:00,591.9645750889778,4,0.5678274334043737,0.5678259575180539,0.9124128576931151,0.9124133018230041,0.9863442947783063,0.9863460980377939
online inference (rate sweep),2026-01-05 07:50:00,592.0830407629853,4,0.5734382692469658,0.5734376322575752,0.9385228119332398,0.9385255178784457,0.9744194785834724,0.9744222008482981
online inference (rate sweep),2026-01-05 08:00:00,590.555652061784,4,0.5702210860657724,0.5702226008801418,0.9409506059324533,0.9409528814415442,0.9769401847271189,0.9769424061068192
online inference (rate sweep),2026-01-05 08:10:00,587.9750082652097,4,0.5727239759026298,0.5727253287120092,0.9450811496188982,0.9450827580217162,0.981228758306709,0.9812302420258465
online inference (rate sweep),2026-01-05 08:20:00,590.0849635478937,4,0.5706762149395563,0.570677445936659,0.9417020238281816,0.9417034440567033,0.9777203821979812,0.9777216762080636
online inference (rate sweep),2026-01-05 08:30:00,589.95909046295,4,0.4640681271938132,0.4640701846381,0.9419033884742352,0.9419043649671897,0.9779294060296305,0.9779302819327488
online inference (rate sweep),2026-01-05 08:40:00,589.2815139931598,4,0.46460212041967897,0.46460378874746905,0.9429866520580042,0.9429873995089822,0.9790540606368123,0.9790547403323392
online inference (rate sweep),2026-01-05 08:50:00,594.6392012220554,4,0.460416176285057,0.46041771796647585,0.97567107434974,0.9756707126398039,0.9723669820926744,0.9723671811505319
online inference (rate sweep),2026-01-05 09:00:00,592.6193373651429,4,0.4619853422017294,0.4619869902614661,0.9440618246373843,0.9440627870285454,0.9756810446570818,0.9756813648111363
online inference (rate sweep),2026-01-05 09:10:00,591.5222578479078,4,0.462842110471199,0.4628438244000308,0.9458126256713657,0.9458137134440636,0.9774904668797373,0.9774909333040899
online inference (rate sweep),2026-01-05 09:20:00,587.5435567913249,4,0.4659765375138679,0.46597808941219443,0.9522175276660049,0.9522185322485817,0.9841098933977943,0.9841102624826387
online inference (rate sweep),2026-01-05 09:30:00,584.5499836160157,4,0.4842876975802658,0.4842885513800366,0.9570939148456631,0.9570949943734086,0.9891495878847772,0.989150047216
online inference (rate sweep),2026-01-05 09:40:00,586.8649407549005,4,0.48237734293584966,0.4823782187609926,0.9533184720025616,0.9533196216497191,0.9852476854631859,0.9852482296013959
online inference (rate sweep),2026-01-05 09:50:00,587.7468713157602,4,0.4816533146530436,0.48165439679990585,0.9518878425213034,0.9518891389885049,0.975598970522586,0.975597626836928
online inference (rate sweep),2026-01-05 10:00:00,586.7606174262437,4,0.4415391142826793,0.4415382266517663,0.9412746311061099,0.9412736942422557,0.9772385080127932,0.9772374556282527
online inference (rate sweep),2026-01-05 10:10:00,586.894373265482,4,0.4414384799965685,0.4414375981251491,0.9410599920464224,0.9410591737788445,0.9770156637075706,0.9770147388635896
online inference (rate sweep),2026-01-05 10:20:00,586.4718374002392,4,0.44175639898868063,0.44175564104823534,0.9417379278060635,0.9417371794849667,0.9777195088342693,0.9777186495063763
online inference (rate sweep),2026-01-05 10:30:00,586.9956288131586,4,0.4413622206580429,0.4413614510406238,0.9408976754096426,0.9408968429924471,0.9768471590233319,0.9768462058156148
online inference (rate sweep),2026-01-05 10:40:00,582.9265812430478,4,0.4444430401883305,0.4444423205663671,0.9474654054497954,0.947464658109986,0.9836658303482868,0.9836649610552025
online inference (rate sweep),2026-01-05 10:50:00,581.0106772614777,4,0.44590873531570335,0.4459078853913801,0.9505898521188832,0.9505889575108609,1.003867203113358,1.0038668957555594
