model,training_fraction,offline_fraction,hours,coverage,n_windows,combined_mw,incremental_shift_mw,combined_actual_coverage,combined_linear_quantile_mw
power_curves,0.75,1.0,1,0.99,4439,6.9648513160817105,4.4045823773196755,0.9900878576255914,6.9698395861376525
power_curves,0.75,1.0,4,0.5,4433,8.918656898023624,5.5138417870333685,0.500112790435371,8.918656898023624
power_curves,0.75,1.0,4,0.8,4433,8.153872105089784,4.977130720366508,0.8001353485224453,8.153872105089784
power_curves,0.75,1.0,4,0.9,4433,7.6954683112935385,4.769290005609866,0.9002932551319648,7.6954683112935385
power_curves,0.75,1.0,4,0.95,4433,7.374538428963802,4.5939850550035235,0.9501466275659824,7.374538428963802
power_curves,0.75,1.0,4,0.99,4433,6.72784862854332,4.347535971740048,0.9905256034288292,6.72784862854332
power_curves,0.75,1.0,24,0.5,4393,8.491867068384073,5.198432340583387,0.5017072615524698,8.491867068384073
power_curves,0.75,1.0,24,0.8,4393,7.651576767034703,4.745069036058709,0.8010471204188482,7.651576767034703
power_curves,0.75,1.0,24,0.9,4393,7.309910522172351,4.540219288882259,0.901206464830412,7.309910522172351
power_curves,0.75,1.0,24,0.95,4393,6.8182589744939435,4.415495498212339,0.9531072160254951,6.8182589744939435
power_curves,0.75,1.0,24,0.99,4393,6.384839362164798,4.1192700567652345,0.9945367630320965,6.384839362164798
power_curves,1.0,0.0,1,0.5,4439,10.931855910645327,7.361183056351045,0.5001126379815274,10.931855910645327
power_curves,1.0,0.0,1,0.8,4439,9.79809281858321,6.466549453895522,0.8001802207704438,9.798752510903697
power_curves,1.0,0.0,1,0.9,4439,9.219455078588709,6.12471450306158,0.9002027483667493,9.219638980300516
power_curves,1.0,0.0,1,0.95,4439,8.826142611109129,5.916856358785419,0.950214012164902,8.826878343042432
power_curves,1.0,0.0,1,0.99,4439,8.184985558169128,5.5554309823362695,0.9900878576255914,8.19043383228798
power_curves,1.0,0.0,4,0.5,4433,10.681951220649982,7.222938356250766,0.5005639521768555,10.681951220649982
power_curves,1.0,0.0,4,0.8,4433,9.542051573403622,6.346137491934983,0.8001353485224453,9.542051573403622
power_curves,1.0,0.0,4,0.9,4433,9.015451695243431,6.003603757524445,0.9002932551319648,9.015451695243431
power_curves,1.0,0.0,4,0.95,4433,8.609609541467698,5.817714908825198,0.9503722084367245,8.611659789027545
power_curves,1.0,0.0,4,0.99,4433,7.901522551396653,5.462899387705802,0.9900744416873449,7.910738124417581
power_curves,1.0,0.0,24,0.5,4393,10.188794861576516,6.861062665811655,0.5019348964261325,10.188794861576516
power_curves,1.0,0.0,24,0.8,4393,9.042525984098646,6.091002639546968,0.8019576599134988,9.042525984098646
power_curves,1.0,0.0,24,0.9,4393,8.513351399335797,5.793475760611117,0.9053038925563396,8.518505152394912
power_curves,1.0,0.0,24,0.95,4393,8.199323121639788,5.492048421648211,0.9517414067835193,8.199323121639788
power_curves,1.0,0.0,24,0.99,4393,7.613930667262007,5.265109063275818,0.9938538584111086,7.613930667262007
power_curves,1.0,0.25,1,0.5,4439,10.951103578422446,7.379847228817736,0.5001126379815274,10.951103578422446
power_curves,1.0,0.25,1,0.8,4439,9.86209873288554,6.523471832015717,0.8001802207704438,9.862431075845182
power_curves,1.0,0.25,1,0.9,4439,9.29895359141498,6.189411848013691,0.9002027483667493,9.299929821034944
power_curves,1.0,0.25,1,0.95,4439,8.892189764965531,5.981706057342837,0.950214012164902,8.893686454194235
power_curves,1.0,0.25,1,0.99,4439,8.248464708728816,5.617991334827808,0.9900878576255914,8.252267173468848
power_curves,1.0,0.25,4,0.5,4433,10.710059858130814,7.2354495046947145,0.5007895330475975,10.710059858130814
power_curves,1.0,0.25,4,0.8,4433,9.601109946833953,6.406715944139187,0.8001353485224453,9.602300941330643
power_curves,1.0,0.25,4,0.9,4433,9.076470283534992,6.077334678401387,0.9002932551319648,9.076470283534992
power_curves,1.0,0.25,4,0.95,4433,8.696465914907343,5.882083311074591,0.9501466275659824,8.696465914907343
power_curves,1.0,0.25,4,0.99,4433,7.935967277270718,5.53395677439043,0.9900744416873449,7.935967277270718
power_curves,1.0,0.25,24,0.5,4393,10.216580131976654,6.8641394699836225,0.5014796266788072,10.216580131976654
power_curves,1.0,0.25,24,0.8,4393,9.081759906772369,6.146656624553436,0.8049169132711131,9.081759906772369
power_curves,1.0,0.25,24,0.9,4393,8.555572274659939,5.8684253933460235,0.901206464830412,8.555572274659939
power_curves,1.0,0.25,24,0.95,4393,8.221818213615048,5.566758709926462,0.9526519462781698,8.221818213615048
power_curves,1.0,0.25,24,0.99,4393,7.675385776559192,5.362648443178932,0.9938538584111086,7.675385776559192
power_curves,1.0,0.5,1,0.5,4439,10.978086036335627,7.403020706198964,0.5001126379815274,10.978086036335627
power_curves,1.0,0.5,1,0.8,4439,9.929381259724199,6.573775576443673,0.8001802207704438,9.929855901626098
power_curves,1.0,0.5,1,0.9,4439,9.372711533064479,6.261292857588356,0.9002027483667493,9.373000162943697
power_curves,1.0,0.5,1,0.95,4439,8.971087467211717,6.046333066184261,0.950214012164902,8.972095207027824
power_curves,1.0,0.5,1,0.99,4439,8.34024554207062,5.683356937571352,0.9900878576255914,8.340563962857201
power_curves,1.0,0.5,4,0.5,4433,10.734649003832534,7.264838355501208,0.5005639521768555,10.734649003832534
power_curves,1.0,0.5,4,0.8,4433,9.65354985292413,6.465238897496392,0.8005865102639296,9.65661880217041
power_curves,1.0,0.5,4,0.9,4433,9.125680832974034,6.149278004129896,0.9002932551319648,9.125680832974034
power_curves,1.0,0.5,4,0.95,4433,8.755629991116855,5.951899947973716,0.9501466275659824,8.758227338003861
power_curves,1.0,0.5,4,0.99,4433,7.9844209115231735,5.592237499727313,0.9907511842995714,7.985500151617391
power_curves,1.0,0.5,24,0.5,4393,10.220006072498336,6.865878025481192,0.5014796266788072,10.220006072498336
power_curves,1.0,0.5,24,0.8,4393,9.119162784181558,6.153179972810157,0.8001365809241976,9.119162784181558
power_curves,1.0,0.5,24,0.9,4393,8.663816908066442,5.915777049103581,0.9009788299567494,8.663816908066442
power_curves,1.0,0.5,24,0.95,4393,8.232627229227237,5.68122015018331,0.9526519462781698,8.232627229227237
power_curves,1.0,0.5,24,0.99,4393,7.680878647026343,5.459908695584829,0.9943091281584339,7.680878647026343
power_curves,1.0,0.75,1,0.5,4439,11.004787895248695,7.423641384189206,0.5001126379815274,11.004787895248695
power_curves,1.0,0.75,1,0.8,4439,9.98775154533148,6.632808265915218,0.8001802207704438,9.988594567107878
power_curves,1.0,0.75,1,0.9,4439,9.449339300819643,6.329763284945285,0.9002027483667493,9.450120134062336
power_curves,1.0,0.75,1,0.95,4439,9.061530177045318,6.105357804098236,0.950214012164902,9.061972214825357
power_curves,1.0,0.75,1,0.99,4439,8.402984430185697,5.7373647435680155,0.9900878576255914,8.405804004306734
power_curves,1.0,0.75,4,0.5,4433,10.750318134308856,7.280878336934154,0.5005639521768555,10.750318134308856
power_curves,1.0,0.75,4,0.8,4433,9.70749257990927,6.507769193375952,0.8005865102639296,9.707593548316575
power_curves,1.0,0.75,4,0.9,4433,9.179434025167724,6.2163055126809885,0.9000676742612227,9.17999824668178
power_curves,1.0,0.75,4,0.95,4433,8.823231411142196,5.998424180020448,0.9508233701782088,8.824400373179303
power_curves,1.0,0.75,4,0.99,4433,8.067085374813406,5.663115501632818,0.9900744416873449,8.070041255051509
power_curves,1.0,0.75,24,0.5,4393,10.242480568491212,6.883775982542512,0.5001138174368314,10.242480568491212
power_curves,1.0,0.75,24,0.8,4393,9.164855735129736,6.200080755749539,0.8044616435237878,9.164855735129736
power_curves,1.0,0.75,24,0.9,4393,8.772061541472945,5.959101210315035,0.9000682904620988,8.772061541472945
power_curves,1.0,0.75,24,0.95,4393,8.258998843578853,5.750813897319478,0.9528795811518325,8.258998843578853
power_curves,1.0,0.75,24,0.99,4393,7.710773475920254,5.462932627812427,0.9945367630320965,7.710773475920254
power_curves,1.0,1.0,1,0.5,4439,11.0252520447044,7.4503147235946585,0.5001126379815274,11.0252520447044
power_curves,1.0,1.0,1,0.8,4439,10.046450065531157,6.691756399391838,0.8001802207704438,10.046642007666696
power_curves,1.0,1.0,1,0.9,4439,9.518956448771764,6.389644729505778,0.9002027483667493,9.52040518866569
power_curves,1.0,1.0,1,0.95,4439,9.129919426023626,6.165837264966164,0.950214012164902,9.132352426411792
power_curves,1.0,1.0,1,0.99,4439,8.474972927535868,5.795310336201694,0.9900878576255914,8.476050405184838
power_curves,1.0,1.0,4,0.5,4433,10.770116807659546,7.304831520744145,0.5005639521768555,10.770116807659546
power_curves,1.0,1.0,4,0.8,4433,9.766566232049048,6.563377363141883,0.8001353485224453,9.766566232049048
power_curves,1.0,1.0,4,0.9,4433,9.23403171156749,6.2798645707423555,0.9000676742612227,9.235038328964569
power_curves,1.0,1.0,4,0.95,4433,8.883922163595662,6.0628257154707335,0.9503722084367245,8.883922163595662
power_curves,1.0,1.0,4,0.99,4433,8.150884023802352,5.720523356494577,0.9900744416873449,8.151784117999545
power_curves,1.0,1.0,24,0.5,4393,10.256437060583467,6.906739049629991,0.5001138174368314,10.256437060583467
power_curves,1.0,1.0,24,0.8,4393,9.233554270026762,6.26189413294582,0.8017300250398361,9.233554270026762
power_curves,1.0,1.0,24,0.9,4393,8.8241694743908,6.000627671493649,0.9000682904620988,8.8241694743908
power_curves,1.0,1.0,24,0.95,4393,8.30076547549659,5.806133031227517,0.9526519462781698,8.30076547549659
power_curves,1.0,1.0,24,0.99,4393,7.826442847130807,5.465956560040026,0.9945367630320965,7.826442847130807
power_curves_a7_measured_low,0.0,0.0,1,0.5,4439,2.5762481156758197,0.0,0.5001126379815274,2.5762481156758197
power_curves_a7_measured_low,0.0,0.0,1,0.8,4439,2.1140255015549125,0.0,0.8001802207704438,2.1140556122102314
power_curves_a7_measured_low,0.0,0.0,1,0.9,4439,1.9648745420556974,0.0,0.9002027483667493,1.9651770118614729
power_curves_a7_measured_low,0.0,0.0,1,0.95,4439,1.8248082708542679,0.0,0.950214012164902,1.8256596545551953
power_curves_a7_measured_low,0.0,0.0,1,0.99,4439,1.4714862772660628,0.0,0.9900878576255914,1.4733511664486072
power_curves_a7_measured_low,0.0,0.0,4,0.5,4433,2.384695826280102,0.0,0.500112790435371,2.384695826280102
power_curves_a7_measured_low,0.0,0.0,4,0.8,4433,2.0044121948079647,0.0,0.8003609293931875,2.0044121948079647
power_curves_a7_measured_low,0.0,0.0,4,0.9,4433,1.8428750589375194,0.0,0.9000676742612227,1.8428750589375194
power_curves_a7_measured_low,0.0,0.0,4,0.95,4433,1.6949111715731573,0.0,0.9503722084367245,1.6949111715731573
power_curves_a7_measured_low,0.0,0.0,4,0.99,4433,1.4051931302050975,0.0,0.9900744416873449,1.4051931302050975
power_curves_a7_measured_low,0.0,0.0,24,0.5,4393,2.063043402569486,0.0,0.5046665149100842,2.063043402569486
power_curves_a7_measured_low,0.0,0.0,24,0.8,4393,1.778665350904669,0.0,0.8035511040291372,1.778665350904669
power_curves_a7_measured_low,0.0,0.0,24,0.9,4393,1.6372716748195073,0.0,0.9027999089460506,1.6374035822632966
power_curves_a7_measured_low,0.0,0.0,24,0.95,4393,1.451490306893381,0.0,0.9510585021625313,1.451490306893381
power_curves_a7_measured_low,0.0,0.0,24,0.99,4393,1.2184846041288657,0.0,0.9943091281584339,1.2184846041288657
power_curves_a7_measured_low,0.0,0.25,1,0.5,4439,2.601901038846677,0.01327953377460734,0.5001126379815274,2.601901038846677
power_curves_a7_measured_low,0.0,0.25,1,0.8,4439,2.144775341865942,0.005246243235702886,0.8001802207704438,2.144995908220502
power_curves_a7_measured_low,0.0,0.25,1,0.9,4439,1.9925487453563118,0.0021384369686221648,0.9002027483667493,1.9928758610994914
power_curves_a7_measured_low,0.0,0.25,1,0.95,4439,1.863430827043188,0.0011186304225667479,0.950214012164902,1.864543853202676
power_curves_a7_measured_low,0.0,0.25,1,0.99,4439,1.5498750629704225,0.00038770649672205805,0.9900878576255914,1.5500742732895738
power_curves_a7_measured_low,0.0,0.25,4,0.5,4433,2.4162952644177884,0.01060378992880011,0.5005639521768555,2.4162952644177884
power_curves_a7_measured_low,0.0,0.25,4,0.8,4433,2.0283980413803375,0.003674962951544459,0.8003609293931875,2.0283980413803375
power_curves_a7_measured_low,0.0,0.25,4,0.9,4433,1.87375119442735,0.0012813589336181182,0.900518836002707,1.8740446966895838
power_curves_a7_measured_low,0.0,0.25,4,0.95,4433,1.7229211358250769,0.0006576402691843153,0.9501466275659824,1.7229211358250769
power_curves_a7_measured_low,0.0,0.25,4,0.99,4433,1.4550816281196812,0.00020019943790142096,0.9900744416873449,1.4550816281196812
power_curves_a7_measured_low,0.0,0.25,24,0.5,4393,2.093638118150195,0.006744126655270014,0.5026178010471204,2.093638118150195
power_curves_a7_measured_low,0.0,0.25,24,0.8,4393,1.814672067476776,0.0009660420000000001,0.8042340086501252,1.814672067476776
power_curves_a7_measured_low,0.0,0.25,24,0.9,4393,1.6578609670982296,0.0004184618496795348,0.904393353061689,1.6578609670982296
power_curves_a7_measured_low,0.0,0.25,24,0.95,4393,1.4762630771528202,0.00022265559293909882,0.954473025267471,1.4762630771528202
power_curves_a7_measured_low,0.0,0.25,24,0.99,4393,1.2792067942612244,9.2004e-05,0.9943091281584339,1.2792067942612244
power_curves_a7_measured_low,0.0,0.5,1,0.5,4439,2.6266190310667623,0.02655906754921468,0.5001126379815274,2.6266190310667623
power_curves_a7_measured_low,0.0,0.5,1,0.8,4439,2.1747884170464924,0.010492486471405773,0.8001802207704438,2.1749158357537755
power_curves_a7_measured_low,0.0,0.5,1,0.9,4439,2.0165961430407062,0.0042768739372443295,0.9002027483667493,2.0166285740901597
power_curves_a7_measured_low,0.0,0.5,1,0.95,4439,1.8966902918003747,0.0022372608451334958,0.950214012164902,1.89736770629745
power_curves_a7_measured_low,0.0,0.5,1,0.99,4439,1.6160908410370056,0.0007754129934441161,0.9900878576255914,1.6182434233187717
power_curves_a7_measured_low,0.0,0.5,4,0.5,4433,2.442274905078171,0.02120757985760022,0.5007895330475975,2.442274905078171
power_curves_a7_measured_low,0.0,0.5,4,0.8,4433,2.055500694160415,0.007349925903088918,0.8001353485224453,2.0558337808398988
power_curves_a7_measured_low,0.0,0.5,4,0.9,4433,1.9101994152187758,0.0025627178672362363,0.900518836002707,1.910586127054012
power_curves_a7_measured_low,0.0,0.5,4,0.95,4433,1.7664636550833026,0.0013152805383686305,0.9503722084367245,1.7664636550833026
power_curves_a7_measured_low,0.0,0.5,4,0.99,4433,1.5177142275080246,0.0004003988758028419,0.990300022558087,1.5177142275080246
power_curves_a7_measured_low,0.0,0.5,24,0.5,4393,2.118654961085269,0.013488253310540028,0.500341452310494,2.118654961085269
power_curves_a7_measured_low,0.0,0.5,24,0.8,4393,1.8439361174381121,0.0019320840000000001,0.8019576599134988,1.8439361174381121
power_curves_a7_measured_low,0.0,0.5,24,0.9,4393,1.6842154552577853,0.0008369236993590696,0.9021170043250626,1.6842154552577853
power_curves_a7_measured_low,0.0,0.5,24,0.95,4393,1.5345619328740479,0.00044531118587819765,0.9533348508991577,1.5345619328740479
power_curves_a7_measured_low,0.0,0.5,24,0.99,4393,1.3399289843935833,0.000184008,0.9945367630320965,1.3399289843935833
power_curves_a7_measured_low,0.0,0.75,1,0.5,4439,2.6538954082418496,0.03983860132382202,0.5001126379815274,2.6538954082418496
power_curves_a7_measured_low,0.0,0.75,1,0.8,4439,2.202122615393211,0.01573872970710866,0.8001802207704438,2.2023886782626767
power_curves_a7_measured_low,0.0,0.75,1,0.9,4439,2.0425279179475795,0.006415310905866494,0.9002027483667493,2.0425433293851682
power_curves_a7_measured_low,0.0,0.75,1,0.95,4439,1.930119842242025,0.0033558912677002437,0.950214012164902,1.9305975689254031
power_curves_a7_measured_low,0.0,0.75,1,0.99,4439,1.670511872369147,0.0011631194901661741,0.9900878576255914,1.6717592903310226
power_curves_a7_measured_low,0.0,0.75,4,0.5,4433,2.4725927844703883,0.03181136978640033,0.500112790435371,2.4725927844703883
power_curves_a7_measured_low,0.0,0.75,4,0.8,4433,2.0793841325085647,0.011024888854633378,0.8003609293931875,2.0793841325085647
power_curves_a7_measured_low,0.0,0.75,4,0.9,4433,1.9418414131266757,0.0038440768008543543,0.9000676742612227,1.9418693411532317
power_curves_a7_measured_low,0.0,0.75,4,0.95,4433,1.7892033457712828,0.001972920807552946,0.9505977893074667,1.7892033457712828
power_curves_a7_measured_low,0.0,0.75,4,0.99,4433,1.5641038724215173,0.0006005983137042629,0.9900744416873449,1.566071214114792
power_curves_a7_measured_low,0.0,0.75,24,0.5,4393,2.1559596809149912,0.02023237996581004,0.5001138174368314,2.1559596809149912
power_curves_a7_measured_low,0.0,0.75,24,0.8,4393,1.8717996777629715,0.002898126,0.8001365809241976,1.8744047489328466
power_curves_a7_measured_low,0.0,0.75,24,0.9,4393,1.7047203401859716,0.0012553855490386044,0.901206464830412,1.7047203401859716
power_curves_a7_measured_low,0.0,0.75,24,0.95,4393,1.5928607885952752,0.0006679667788172964,0.953790120646483,1.5928607885952752
power_curves_a7_measured_low,0.0,0.75,24,0.99,4393,1.400651174525942,0.00027601199999999996,0.9945367630320965,1.400651174525942
power_curves_a7_measured_low,0.0,1.0,1,0.5,4439,2.6868252238855836,0.05311813509842936,0.5001126379815274,2.6868252238855836
power_curves_a7_measured_low,0.0,1.0,1,0.8,4439,2.231191094236158,0.020984972942811545,0.8001802207704438,2.2312314303050043
power_curves_a7_measured_low,0.0,1.0,1,0.9,4439,2.069912305465014,0.008553747874488659,0.9002027483667493,2.0699919386215013
power_curves_a7_measured_low,0.0,1.0,1,0.95,4439,1.9520162042482367,0.0044745216902669915,0.950214012164902,1.9528030347758738
power_curves_a7_measured_low,0.0,1.0,1,0.99,4439,1.7222158717873555,0.0015508259868882322,0.9900878576255914,1.7229481649524192
power_curves_a7_measured_low,0.0,1.0,4,0.5,4433,2.5088314970988645,0.04241515971520044,0.500112790435371,2.5088314970988645
power_curves_a7_measured_low,0.0,1.0,4,0.8,4433,2.105737645445899,0.014699851806177836,0.8001353485224453,2.105737645445899
power_curves_a7_measured_low,0.0,1.0,4,0.9,4433,1.9632284121372228,0.005125435734472473,0.9000676742612227,1.9634595911760915
power_curves_a7_measured_low,0.0,1.0,4,0.95,4433,1.8203104329663888,0.002630561076737261,0.9501466275659824,1.8203104329663888
power_curves_a7_measured_low,0.0,1.0,4,0.99,4433,1.6323451446630455,0.0008007977516056838,0.9900744416873449,1.6323451446630455
power_curves_a7_measured_low,0.0,1.0,24,0.5,4393,2.1829894393943845,0.026976506621080056,0.5030730707944457,2.1829894393943845
power_curves_a7_measured_low,0.0,1.0,24,0.8,4393,1.8985368281438117,0.0038641680000000003,0.8008194855451856,1.8985368281438117
power_curves_a7_measured_low,0.0,1.0,24,0.9,4393,1.7203643495283598,0.0016738473987181392,0.9048486228090143,1.7203643495283598
power_curves_a7_measured_low,0.0,1.0,24,0.95,4393,1.6354879867442136,0.0008906223717563953,0.9506032324152061,1.6354879867442136
power_curves_a7_measured_low,0.0,1.0,24,0.99,4393,1.4658555917985816,0.000368016,0.9945367630320965,1.4658555917985816
power_curves_a7_measured_low,0.25,0.0,1,0.5,4439,4.06912170858941,1.5053886681468347,0.5001126379815274,4.06912170858941
power_curves_a7_measured_low,0.25,0.0,1,0.8,4439,3.6089589458383644,1.3203849138585761,0.8001802207704438,3.6090645270433517
power_curves_a7_measured_low,0.25,0.0,1,0.9,4439,3.363918547870554,1.250377451655954,0.9002027483667493,3.3645659730808277
power_curves_a7_measured_low,0.25,0.0,1,0.95,4439,3.1713328899551225,1.20614133307341,0.950214012164902,3.173358234647723
power_curves_a7_measured_low,0.25,0.0,1,0.99,4439,2.761071357437823,1.1328228237935043,0.9900878576255914,2.7641152490243903
power_curves_a7_measured_low,0.25,0.0,4,0.5,4433,3.8991453120089115,1.4767541867577056,0.5003383713061132,3.8991453120089115
power_curves_a7_measured_low,0.25,0.0,4,0.8,4433,3.4882037235724033,1.2967559745395065,0.8001353485224453,3.4882037235724033
power_curves_a7_measured_low,0.25,0.0,4,0.9,4433,3.2492997150921736,1.2268943695981327,0.9000676742612227,3.2492997150921736
power_curves_a7_measured_low,0.25,0.0,4,0.95,4433,3.036008386734642,1.1861259995442108,0.9501466275659824,3.0363312602806745
power_curves_a7_measured_low,0.25,0.0,4,0.99,4433,2.6421075270553236,1.1133737368769094,0.9900744416873449,2.645285783849888
power_curves_a7_measured_low,0.25,0.0,24,0.5,4393,3.602942381073607,1.404148278472243,0.5021625312997952,3.602942381073607
power_curves_a7_measured_low,0.25,0.0,24,0.8,4393,3.2492997150921736,1.242842932726807,0.8015023901661734,3.2492997150921736
power_curves_a7_measured_low,0.25,0.0,24,0.9,4393,3.01015253587509,1.1848858223004695,0.9002959253357614,3.01015253587509
power_curves_a7_measured_low,0.25,0.0,24,0.95,4393,2.7331989835017474,1.1212415709007566,0.9501479626678807,2.7331989835017474
power_curves_a7_measured_low,0.25,0.0,24,0.99,4393,2.5506907106769665,1.0715488139732128,0.992943318916458,2.5506907106769665
power_curves_a7_measured_low,0.25,0.25,1,0.5,4439,4.092239652947692,1.5194255408158264,0.5001126379815274,4.092239652947692
power_curves_a7_measured_low,0.25,0.25,1,0.8,4439,3.645582849855831,1.3608726660542785,0.8001802207704438,3.6457652256567483
power_curves_a7_measured_low,0.25,0.25,1,0.9,4439,3.409755610340806,1.300626128623161,0.9002027483667493,3.4099737117980498
power_curves_a7_measured_low,0.25,0.25,1,0.95,4439,3.234713266145283,1.252535447842714,0.950214012164902,3.2362406316750807
power_curves_a7_measured_low,0.25,0.25,1,0.99,4439,2.8300390272281386,1.1787280723256457,0.9900878576255914,2.8306769471707063
power_curves_a7_measured_low,0.25,0.25,4,0.5,4433,3.9228843827347,1.492336550853141,0.500112790435371,3.9228843827347
power_curves_a7_measured_low,0.25,0.25,4,0.8,4433,3.519664772363535,1.3345895033632724,0.8003609293931875,3.519664772363535
power_curves_a7_measured_low,0.25,0.25,4,0.9,4433,3.2927883921297356,1.2764064762133855,0.9002932551319648,3.2927883921297356
power_curves_a7_measured_low,0.25,0.25,4,0.95,4433,3.0655996454544168,1.2310380379127155,0.9501466275659824,3.0700183555267557
power_curves_a7_measured_low,0.25,0.25,4,0.99,4433,2.717377542942649,1.1625180952862906,0.9907511842995714,2.7188945956851236
power_curves_a7_measured_low,0.25,0.25,24,0.5,4393,3.6145231503481803,1.408094473252164,0.5051217846574095,3.6145231503481803
power_curves_a7_measured_low,0.25,0.25,24,0.8,4393,3.2924798375290485,1.2763091666747968,0.8005918506715228,3.2924798375290485
power_curves_a7_measured_low,0.25,0.25,24,0.9,4393,3.0231235730057917,1.2247100694897397,0.9009788299567494,3.0231235730057917
power_curves_a7_measured_low,0.25,0.25,24,0.95,4393,2.7382771058644177,1.182467717321958,0.9540177555201457,2.7382771058644177
power_curves_a7_measured_low,0.25,0.25,24,0.99,4393,2.6189977787870022,1.1141053068272286,0.9943091281584339,2.6189977787870022
power_curves_a7_measured_low,0.25,0.5,1,0.5,4439,4.117897337496084,1.541825136453469,0.5001126379815274,4.117897337496084
power_curves_a7_measured_low,0.25,0.5,1,0.8,4439,3.6748366959534424,1.401442248744142,0.8001802207704438,3.6748665921357007
power_curves_a7_measured_low,0.25,0.5,1,0.9,4439,3.4533841139567167,1.3415064678525366,0.9002027483667493,3.454144566198685
power_curves_a7_measured_low,0.25,0.5,1,0.95,4439,3.2800213165569536,1.2945271201947124,0.950214012164902,3.281125664613808
power_curves_a7_measured_low,0.25,0.5,1,0.99,4439,2.886252911145742,1.2147974036530202,0.9900878576255914,2.8878667684726675
power_curves_a7_measured_low,0.25,0.5,4,0.5,4433,3.9500463640704147,1.5128790061362098,0.5003383713061132,3.9500463640704147
power_curves_a7_measured_low,0.25,0.5,4,0.8,4433,3.5535787283328775,1.3758151470221027,0.8003609293931875,3.5535787283328775
power_curves_a7_measured_low,0.25,0.5,4,0.9,4433,3.3351658022818667,1.3152508988787084,0.9002932551319648,3.3351658022818667
power_curves_a7_measured_low,0.25,0.5,4,0.95,4433,3.104820402434064,1.2677563925348099,0.9501466275659824,3.104922216024121
power_curves_a7_measured_low,0.25,0.5,4,0.99,4433,2.7642674164466268,1.2037946196718246,0.9900744416873449,2.7642674164466268
power_curves_a7_measured_low,0.25,0.5,24,0.5,4393,3.6321110831207126,1.420250954621028,0.5012519918051446,3.6321110831207126
power_curves_a7_measured_low,0.25,0.5,24,0.8,4393,3.3137242896830723,1.3108658637040764,0.8046892783974505,3.3137242896830723
power_curves_a7_measured_low,0.25,0.5,24,0.9,4393,3.0487976627034223,1.2516068127069102,0.9018893694514,3.0487976627034223
power_curves_a7_measured_low,0.25,0.5,24,0.95,4393,2.791899304764574,1.2147816679969712,0.9512861370361939,2.791899304764574
power_curves_a7_measured_low,0.25,0.5,24,0.99,4393,2.649375743743966,1.1210366643655176,0.9943091281584339,2.649375743743966
power_curves_a7_measured_low,0.25,0.75,1,0.5,4439,4.143566908486683,1.5673389758639606,0.5001126379815274,4.143566908486683
power_curves_a7_measured_low,0.25,0.75,1,0.8,4439,3.707233629990768,1.4388173698184972,0.8001802207704438,3.707277211797853
power_curves_a7_measured_low,0.25,0.75,1,0.9,4439,3.4947065843789904,1.3727474201875114,0.9002027483667493,3.495988645246999
power_curves_a7_measured_low,0.25,0.75,1,0.95,4439,3.330826438930977,1.3194076721762198,0.950214012164902,3.332023986279472
power_curves_a7_measured_low,0.25,0.75,1,0.99,4439,2.942835359258318,1.2305133608370442,0.9900878576255914,2.9429225654072737
power_curves_a7_measured_low,0.25,0.75,4,0.5,4433,3.9694961537461984,1.5345304505575759,0.5005639521768555,3.9694961537461984
power_curves_a7_measured_low,0.25,0.75,4,0.8,4433,3.578741370687217,1.4108681639871332,0.8005865102639296,3.578741370687217
power_curves_a7_measured_low,0.25,0.75,4,0.9,4433,3.378389617844486,1.346927437768837,0.9000676742612227,3.378389617844486
power_curves_a7_measured_low,0.25,0.75,4,0.95,4433,3.1343493411252092,1.2939694414236371,0.9508233701782088,3.135496266840139
power_curves_a7_measured_low,0.25,0.75,4,0.99,4433,2.8260547162707756,1.2161424782006873,0.9900744416873449,2.8260547162707756
power_curves_a7_measured_low,0.25,0.75,24,0.5,4393,3.661671255426744,1.4357949585514413,0.5012519918051446,3.661671255426744
power_curves_a7_measured_low,0.25,0.75,24,0.8,4393,3.3615172606442756,1.3432453692328634,0.8012747552925108,3.3615172606442756
power_curves_a7_measured_low,0.25,0.75,24,0.9,4393,3.0858040110485745,1.2757862737756196,0.9002959253357614,3.0858040110485745
power_curves_a7_measured_low,0.25,0.75,24,0.95,4393,2.852768621250161,1.2446646292749202,0.9515137719098566,2.852768621250161
power_curves_a7_measured_low,0.25,0.75,24,0.99,4393,2.653121833936727,1.1248681281098218,0.9943091281584339,2.653121833936727
power_curves_a7_measured_low,0.25,1.0,1,0.5,4439,4.167908545747866,1.5913374806686913,0.5001126379815274,4.167908545747866
power_curves_a7_measured_low,0.25,1.0,1,0.8,4439,3.734224414440444,1.4705966366866954,0.8001802207704438,3.7342296862611875
power_curves_a7_measured_low,0.25,1.0,1,0.9,4439,3.5269314764812223,1.396498880514499,0.9002027483667493,3.5273892156704028
power_curves_a7_measured_low,0.25,1.0,1,0.95,4439,3.36764599255085,1.3372853931914745,0.950214012164902,3.369372908292716
power_curves_a7_measured_low,0.25,1.0,1,0.99,4439,2.996680664205563,1.237189325872056,0.9900878576255914,2.9969213790189513
power_curves_a7_measured_low,0.25,1.0,4,0.5,4433,3.9864047727494194,1.5604075080564468,0.500112790435371,3.9864047727494194
power_curves_a7_measured_low,0.25,1.0,4,0.8,4433,3.611609081158571,1.4368875484571486,0.8005865102639296,3.611609081158571
